Id,MSSubClass,MSZon0ng,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Ce0tralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,Garage6ish,GarageCars,GarageArea,GarageQual,GarageCond,1avedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
361,85,6,0,7540,1,1,2,10,10,5,10,5,5,4,2,6,6,1978,1978,1,1,15,15,0,0,6,6,2,8,6,8,10,773,3,0,115,888,2,10,5,10,912,0,0,912,1,0,1,0,2,1,6,5,10,1,6,8,4,2,470,6,6,2,0,0,0,0,192,0,0,5,0,0,6,2007,1,10,156000
362,50,6,0,9144,1,5,1,10,10,1,10,5,5,4,3,5,5,1940,1982,1,1,9,9,0,0,6,6,2,6,6,4,4,399,3,0,484,883,2,8,5,10,988,517,0,1505,1,0,1,0,3,1,6,8,10,0,0,2,2,1,240,6,6,0,0,0,0,0,0,0,0,0,0,0,7,2008,1,10,145000
363,85,6,64,7301,1,1,1,10,10,2,10,5,5,4,2,7,5,2003,2003,1,1,7,7,2,500,8,6,4,0,1,2,0,0,0,0,0,0,2,10,5,10,495,1427,0,1922,0,0,3,0,4,1,8,7,10,1,10,5,4,2,672,6,6,2,0,0,177,0,0,0,0,0,0,0,7,2009,4,10,198500
364,160,4,21,1680,1,1,1,10,10,1,10,5,5,2,4,6,8,1972,2007,1,1,7,7,2,510,6,6,2,6,6,4,8,162,3,0,321,483,2,8,5,10,483,504,0,987,0,0,1,1,2,1,8,5,10,0,0,2,2,1,264,6,6,2,250,0,0,0,0,0,0,0,0,0,5,2009,1,10,118000
365,60,6,0,18800,1,1,2,10,10,7,10,5,5,4,4,6,5,1976,1976,1,1,7,7,2,120,6,6,3,8,6,6,10,712,3,0,84,796,2,6,5,10,790,784,0,1574,1,0,2,1,3,1,6,6,10,1,6,8,6,2,566,6,6,2,306,111,0,0,0,0,0,0,0,0,7,2006,1,10,190000
367,20,6,0,9500,1,1,2,10,10,1,10,5,5,4,0,6,5,1963,1963,1,1,11,11,2,247,6,6,2,8,6,4,6,609,3,0,785,1394,2,8,5,10,1394,0,0,1394,1,0,1,1,3,1,6,6,10,2,8,8,4,2,514,6,6,2,0,76,0,0,185,0,0,0,0,0,7,2009,1,10,159000
368,80,6,101,9150,1,1,2,10,10,2,10,5,5,4,2,6,5,1962,1962,1,5,11,11,2,305,6,6,2,8,6,10,10,371,3,0,728,1099,2,8,5,10,1431,0,0,1431,0,1,1,0,3,1,6,6,10,1,8,7,4,1,296,6,6,2,64,110,0,0,0,0,0,0,0,0,12,2008,1,10,165000
369,20,6,78,7800,1,1,1,10,10,1,10,5,5,4,0,5,6,1954,1954,1,1,7,7,2,200,6,6,3,6,6,4,2,540,3,0,728,1268,2,8,5,10,1268,0,0,1268,0,0,1,0,2,1,6,7,10,1,8,8,6,1,244,6,6,2,0,98,0,0,0,0,0,0,0,0,3,2010,1,10,132000
370,20,6,0,9830,1,1,2,10,10,2,10,5,5,4,0,5,7,1959,2006,1,1,16,16,0,0,6,8,2,6,6,4,8,72,4,258,733,1063,2,10,5,10,1287,0,0,1287,1,0,1,0,3,1,8,7,10,1,8,2,6,2,576,6,6,2,364,17,0,0,182,0,0,0,0,0,3,2010,1,10,162000
371,60,6,0,8121,1,1,2,10,10,1,10,5,5,4,4,6,5,2000,2000,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,953,953,2,10,5,10,953,711,0,1664,0,0,2,1,3,1,6,7,10,1,6,8,4,2,460,6,6,2,100,40,0,0,0,0,0,0,0,0,1,2006,1,10,172400
372,50,6,80,17120,1,1,1,10,10,1,10,8,5,4,3,4,4,1959,1959,1,1,17,11,0,0,6,6,2,0,1,2,0,0,0,0,0,0,2,6,5,10,1120,468,0,1588,0,0,2,0,4,1,6,7,8,1,8,2,6,2,680,6,6,0,0,59,0,0,0,0,0,0,0,0,7,2008,1,10,134432
373,120,6,50,7175,1,1,1,10,10,1,10,5,5,2,0,6,5,1984,1984,1,1,11,11,0,0,6,6,2,8,6,4,8,623,2,121,0,744,2,6,5,10,752,0,0,752,1,0,1,0,2,1,6,4,10,0,0,8,2,1,264,6,6,2,353,0,0,0,90,0,0,5,0,0,2,2010,1,10,125000
374,20,6,79,10634,1,1,1,10,10,1,10,5,5,4,0,5,6,1953,1953,1,1,9,9,0,0,6,6,3,6,6,4,6,428,2,180,0,608,2,6,5,10,1319,0,0,1319,1,0,1,0,3,1,6,5,8,0,0,8,2,1,270,6,6,2,66,0,0,0,0,0,0,7,0,0,11,2009,1,10,123000
375,60,6,65,8200,1,1,1,10,10,1,10,5,5,4,4,7,5,2003,2004,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,847,847,2,10,5,10,847,1081,0,1928,0,0,2,1,4,1,8,8,10,1,8,5,6,2,434,6,6,2,100,48,0,0,0,0,0,0,0,0,7,2007,1,10,219500
377,85,6,57,8846,1,1,2,10,10,5,10,5,5,4,2,5,5,1996,1996,1,1,15,15,0,0,8,6,3,8,6,8,10,298,3,0,572,870,2,10,5,10,914,0,0,914,0,0,1,0,2,1,6,5,10,0,0,2,2,2,576,6,6,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,10,148000
378,60,10,102,11143,1,1,2,10,10,2,10,5,5,4,4,8,5,2004,2005,1,1,6,8,0,0,8,6,3,8,6,4,3,0,3,0,1580,1580,2,10,5,10,1580,886,0,2466,0,0,3,0,4,1,8,8,10,1,8,8,4,2,610,6,6,2,159,214,0,0,0,0,0,0,0,0,12,2007,1,10,340000
379,20,6,88,11394,1,1,1,10,10,2,10,5,5,4,0,9,2,2010,2010,3,1,15,15,3,350,8,6,3,10,6,8,10,1445,3,0,411,1856,2,10,5,10,1856,0,0,1856,1,0,1,1,1,1,10,8,10,1,10,8,6,3,834,6,6,2,113,0,0,0,0,0,0,0,0,0,6,2010,2,2,394432
380,60,6,60,8123,1,1,2,10,10,1,10,0,5,4,4,6,5,2000,2000,1,1,15,15,2,16,6,6,3,8,6,4,3,0,3,0,982,982,2,10,5,10,1007,793,0,1800,0,0,2,1,3,1,6,7,10,1,6,8,6,2,463,6,6,2,100,63,0,0,0,0,0,0,0,0,6,2009,1,10,179000
381,50,6,50,5000,1,5,1,10,10,1,10,5,5,4,3,5,6,1924,1950,1,1,4,16,0,0,6,6,1,6,6,4,2,218,3,0,808,1026,2,6,5,10,1026,665,0,1691,0,0,2,0,3,1,8,6,10,1,8,2,2,1,308,6,6,2,0,0,242,0,0,0,0,0,0,0,5,2010,1,10,127000
382,20,10,60,7200,1,5,1,10,10,1,10,5,5,4,0,7,5,2006,2006,1,1,15,15,0,0,8,6,3,8,8,4,3,0,3,0,1293,1293,2,10,5,10,1301,0,0,1301,1,0,2,0,2,1,8,5,10,1,8,8,4,2,572,6,6,2,216,121,0,0,0,0,0,0,0,0,8,2006,2,2,187750
383,60,6,79,9245,1,1,2,10,10,1,10,5,5,4,4,7,5,2006,2006,1,1,15,15,0,0,8,6,3,8,6,8,3,0,3,0,939,939,2,10,5,10,939,858,0,1797,0,0,2,1,3,1,8,8,10,0,0,8,4,2,639,6,6,2,144,53,0,0,0,0,0,0,0,0,4,2007,1,10,213500
385,60,6,0,53107,1,1,3,3,10,2,5,8,5,4,4,6,5,1992,1992,1,1,7,7,0,0,8,6,3,8,6,8,10,985,3,0,595,1580,2,10,5,10,1079,874,0,1953,1,0,2,1,3,1,8,9,10,2,4,8,6,2,501,6,6,2,216,231,0,0,0,0,0,0,0,0,6,2007,1,10,240000
386,120,6,43,3182,1,1,1,10,10,1,10,5,5,2,0,8,5,2004,2005,1,1,15,15,2,16,8,6,3,8,6,4,10,24,3,0,1232,1256,2,10,5,10,1269,0,0,1269,0,0,2,0,2,1,8,6,10,1,6,8,6,2,430,6,6,2,146,20,0,0,144,0,0,0,0,0,4,2010,1,10,192000
387,50,6,58,8410,1,1,1,10,10,7,10,8,5,4,3,5,3,1910,1996,2,1,16,15,0,0,6,4,3,6,6,4,3,0,3,0,658,658,2,6,5,10,658,526,0,1184,0,0,1,0,5,1,6,8,10,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,5,2006,1,5,81000
388,80,6,72,7200,1,1,1,10,10,1,10,5,5,4,2,6,6,1976,1976,3,1,9,9,2,255,6,6,2,6,6,8,8,631,3,0,410,1041,2,10,5,10,1125,0,0,1125,1,0,1,0,3,1,6,6,10,1,4,2,2,1,352,6,6,2,296,0,0,0,0,0,0,7,0,0,10,2009,1,0,125000
389,20,6,93,9382,1,1,2,10,10,5,10,5,5,4,0,7,5,1999,2000,1,1,15,15,2,125,8,6,3,8,6,4,3,0,3,0,1468,1468,2,10,5,10,1479,0,0,1479,0,0,2,0,3,1,8,6,10,0,0,8,4,2,577,6,6,2,120,25,0,0,0,0,0,0,0,0,7,2008,1,10,191000
390,60,6,96,12474,1,1,1,10,10,1,10,5,5,4,4,10,5,2007,2008,1,1,15,15,3,272,10,6,3,10,6,8,10,1280,3,0,402,1682,2,10,5,10,1742,590,0,2332,1,0,2,1,3,1,10,9,10,1,10,5,6,3,846,6,6,2,196,134,0,0,0,0,0,0,0,0,8,2008,2,2,426000
391,50,6,50,8405,1,3,1,10,10,1,10,5,5,4,3,5,8,1900,1950,1,1,9,9,0,0,6,6,1,6,8,4,4,241,6,391,229,861,2,10,5,10,961,406,0,1367,1,0,1,0,4,1,6,7,10,0,0,2,2,1,384,6,6,2,0,130,112,0,0,0,0,5,0,0,4,2008,1,10,119000
392,60,6,71,12209,1,1,2,10,10,5,10,5,5,4,4,6,5,2001,2002,1,1,15,15,0,0,6,6,3,10,6,4,8,690,3,0,114,804,2,10,5,10,804,1157,0,1961,1,0,2,1,3,1,8,7,10,1,6,5,6,2,560,6,6,2,125,192,0,0,0,0,0,0,0,0,6,2009,1,10,215000
396,20,6,68,9571,1,1,1,10,10,1,10,5,5,4,0,5,6,1956,1956,1,1,16,16,0,0,6,6,2,6,6,8,6,739,3,0,405,1144,2,6,5,10,1144,0,0,1144,1,0,1,0,3,1,6,6,10,0,0,8,2,1,596,6,6,2,44,0,0,0,0,0,0,0,0,0,6,2010,1,10,129000
397,20,6,60,7200,1,1,1,3,10,1,10,5,5,4,0,5,5,1972,1972,3,1,9,9,0,0,6,6,2,6,6,8,4,777,3,0,117,894,2,6,5,10,894,0,0,894,0,0,1,0,2,1,6,6,10,0,0,2,4,2,600,6,6,2,215,0,0,0,0,0,0,0,0,0,9,2009,1,10,123000
398,60,6,69,7590,1,1,1,10,10,1,10,9,5,4,4,5,5,1962,1962,1,1,15,15,2,288,6,6,2,6,6,4,8,540,3,0,324,864,2,6,5,10,876,936,0,1812,0,0,2,0,4,1,6,8,10,1,6,8,4,1,264,6,6,2,0,168,0,0,0,0,0,0,0,0,7,2007,1,10,169500
400,60,10,65,8125,1,1,1,10,10,1,10,5,5,4,4,7,5,2006,2007,1,1,6,8,3,100,8,6,3,8,6,4,10,812,3,0,280,1092,2,10,5,10,1112,438,0,1550,1,0,2,0,2,1,8,7,10,0,0,8,6,2,438,6,6,2,0,168,0,0,0,0,0,0,0,0,10,2009,1,10,241000
401,120,6,38,14963,1,1,3,10,10,1,10,5,5,2,0,8,5,1996,1996,1,1,4,4,0,0,8,6,3,8,6,4,10,786,3,0,474,1260,2,10,5,10,1288,0,0,1288,1,0,1,1,1,1,10,4,10,2,8,8,6,2,500,6,6,2,120,30,0,0,224,0,0,0,0,0,12,2008,1,10,245500
402,20,6,65,8767,1,1,2,10,10,1,10,5,5,4,0,7,5,2005,2005,1,1,15,15,0,0,8,6,3,8,6,8,10,24,3,0,1286,1310,2,10,5,10,1310,0,0,1310,0,0,2,0,3,1,8,6,10,1,8,8,6,2,400,6,6,2,0,0,0,0,0,0,0,0,0,0,7,2006,2,2,164990
403,30,6,60,10200,1,1,1,10,10,1,10,5,5,4,0,5,8,1940,1997,1,1,16,16,0,0,6,6,3,6,6,4,3,0,3,0,672,672,2,10,5,10,672,0,0,672,0,0,1,0,2,1,6,4,10,0,0,2,2,1,240,6,6,0,168,0,0,0,0,0,0,10,0,0,8,2008,1,10,108000
404,60,6,93,12090,1,1,1,10,10,2,10,5,5,4,4,8,5,1998,1998,3,1,15,15,2,650,8,6,3,8,6,4,3,0,3,0,1141,1141,2,8,5,10,1165,1098,0,2263,0,0,2,1,4,1,8,10,10,1,6,5,6,2,420,6,6,2,144,123,0,0,0,0,0,0,0,0,7,2006,1,0,258000
405,60,6,0,10364,1,1,2,10,10,1,10,5,5,4,4,6,5,1995,1996,1,1,9,9,0,0,6,6,3,8,6,4,3,0,3,0,806,806,2,8,5,10,806,766,0,1572,0,0,2,1,3,1,6,7,10,1,6,5,6,2,373,6,6,2,0,40,0,0,0,0,0,0,0,0,5,2007,1,10,168000
406,20,6,0,9991,1,1,2,10,10,2,10,8,5,4,0,4,4,1976,1993,1,1,11,11,0,0,6,6,2,6,6,4,6,1116,3,0,165,1281,2,10,5,10,1620,0,0,1620,1,0,2,0,3,1,6,8,8,1,6,8,2,2,490,6,6,2,120,78,0,0,0,0,0,7,0,0,6,2009,1,10,150000
408,70,6,63,15576,1,1,1,10,10,1,10,5,5,4,4,6,7,1915,1976,1,1,16,11,0,0,6,6,1,8,6,4,3,0,3,0,840,840,2,10,5,10,840,840,0,1680,0,0,2,0,4,1,6,8,10,0,0,8,2,1,308,6,6,2,0,0,160,0,0,0,0,0,0,0,3,2008,1,10,177000
409,60,6,109,14154,1,1,1,10,10,2,10,5,5,4,4,7,5,2006,2006,1,1,15,15,2,350,8,6,3,10,8,4,3,0,3,0,1063,1063,2,10,5,10,1071,1101,0,2172,0,0,2,1,3,1,8,9,10,1,8,8,4,3,947,6,6,2,192,62,0,0,0,0,0,0,0,0,8,2007,2,2,280000
410,60,10,85,10800,1,1,1,10,10,1,10,5,5,4,4,8,5,2007,2008,1,1,15,15,3,100,8,6,3,10,6,4,10,789,3,0,245,1034,2,10,5,10,1050,1028,0,2078,1,0,2,1,3,1,10,8,10,1,8,8,6,3,836,6,6,2,0,102,0,0,0,0,0,0,0,0,4,2008,2,2,339750
412,190,6,100,34650,1,1,1,5,10,1,10,5,5,5,0,5,5,1955,1955,3,1,16,16,0,0,6,6,2,6,6,6,4,1056,3,0,0,1056,2,6,0,10,1056,0,0,1056,1,0,1,0,3,1,6,5,10,0,0,8,6,2,572,6,6,2,264,0,0,0,0,0,0,0,0,0,1,2006,1,10,145000
413,20,10,0,4403,1,1,3,10,10,1,10,5,5,4,0,7,5,2009,2009,1,1,9,9,3,432,10,6,3,10,6,8,10,578,3,0,892,1470,2,10,5,10,1478,0,0,1478,1,0,2,1,2,1,8,7,10,1,8,8,6,2,484,6,6,2,0,144,0,0,0,0,0,0,0,0,6,2010,2,2,222000
415,60,6,59,11228,1,1,3,10,10,5,10,5,5,4,4,7,5,1993,1993,1,1,15,15,0,0,8,6,3,8,6,4,6,50,10,531,499,1080,2,10,5,10,1080,1017,0,2097,0,1,2,1,3,1,8,9,10,1,6,8,2,3,678,6,6,2,196,187,0,0,0,0,0,0,0,0,12,2008,1,10,228000
416,20,6,73,8899,1,1,2,10,10,1,10,5,5,4,0,7,5,2007,2007,1,1,15,15,0,0,8,6,3,8,6,8,10,24,3,0,1316,1340,2,10,5,10,1340,0,0,1340,0,0,2,0,3,1,8,6,10,0,0,8,6,2,396,6,6,2,100,30,0,0,0,0,0,0,0,0,8,2007,2,2,181134
417,60,6,74,7844,1,1,1,10,10,1,10,5,5,4,4,6,7,1978,1978,3,1,7,7,2,203,6,6,2,6,6,4,8,209,3,0,463,672,2,6,5,10,672,728,0,1400,0,0,1,1,3,1,6,6,10,1,6,8,6,2,440,6,6,2,0,0,0,0,0,0,0,0,0,0,3,2006,1,10,149500
420,20,6,65,8450,1,1,1,10,10,1,10,5,5,4,0,5,6,1968,1968,1,1,15,15,0,0,6,6,2,6,6,4,6,775,3,0,281,1056,2,10,5,10,1056,0,0,1056,1,0,1,0,3,1,6,6,10,1,4,8,2,1,304,6,6,2,0,85,184,0,0,0,0,0,0,0,7,2010,1,10,142000
421,90,4,78,7060,1,1,1,10,10,1,10,5,5,3,2,7,5,1997,1998,1,1,15,15,2,200,6,8,3,8,8,10,10,1309,3,0,35,1344,2,10,5,10,1344,0,0,1344,2,0,2,0,2,2,6,8,10,0,0,8,6,4,784,6,6,2,0,0,0,0,0,0,0,0,0,0,11,2008,1,4,206300
422,20,6,0,16635,1,1,2,10,10,7,10,5,5,4,0,6,7,1977,2000,1,1,6,8,3,126,8,6,2,8,6,4,8,1246,3,0,356,1602,2,8,5,10,1602,0,0,1602,0,1,2,0,3,1,8,8,10,1,6,8,6,2,529,6,6,2,240,0,0,0,0,0,0,0,0,0,6,2009,1,10,215000
424,60,6,80,9200,1,1,1,10,10,1,10,5,5,4,4,8,5,1998,1998,1,1,15,15,2,473,8,6,3,8,6,4,10,986,3,0,484,1470,2,8,5,10,1470,1160,0,2630,1,0,2,1,4,1,8,8,10,1,6,8,6,3,696,6,6,2,0,66,0,0,0,0,0,0,0,0,6,2008,1,10,315000
426,60,4,60,3378,1,3,1,2,10,1,10,5,5,4,4,7,8,1946,1992,1,1,7,7,0,0,6,8,2,6,6,4,3,0,3,0,651,651,2,8,5,10,707,682,0,1389,0,0,1,1,3,1,6,6,10,2,8,2,2,1,240,6,6,1,0,0,126,0,0,0,0,0,0,0,9,2009,1,10,135000
427,80,6,0,12800,1,1,1,3,10,1,5,5,5,4,2,7,5,1989,1989,1,1,16,16,2,145,8,6,3,8,6,10,10,1518,3,0,0,1518,2,8,5,10,1644,0,0,1644,1,1,2,0,2,1,8,5,10,1,6,8,6,2,569,6,6,2,80,0,0,0,396,0,0,0,0,0,8,2009,1,10,275000
428,20,6,77,8593,1,1,2,10,10,1,10,5,5,4,0,4,6,1957,1957,3,1,9,9,0,0,6,6,2,6,6,4,4,288,3,0,619,907,2,10,5,10,907,0,0,907,0,0,1,0,3,1,6,5,10,0,0,2,2,1,352,6,6,2,0,0,0,0,0,0,0,0,0,0,7,2008,1,10,109008
429,20,6,64,6762,1,1,1,10,10,1,10,5,5,4,0,7,5,2007,2007,1,1,15,15,2,108,8,6,3,8,6,4,10,664,3,0,544,1208,2,10,5,10,1208,0,0,1208,1,0,2,0,2,1,8,6,10,0,0,8,4,2,628,6,6,2,105,54,0,0,0,0,0,0,0,0,9,2007,2,2,195400
430,20,6,130,11457,1,1,2,10,10,2,10,5,5,4,0,6,5,1988,1988,1,1,7,7,0,0,6,6,2,8,6,6,10,1005,3,0,387,1392,2,6,5,10,1412,0,0,1412,1,0,2,0,3,1,8,6,10,1,6,8,2,2,576,6,6,2,0,0,169,0,0,0,0,0,0,0,3,2009,1,10,175000
431,160,4,21,1680,1,1,1,10,10,1,10,5,5,2,4,6,5,1971,1971,1,1,7,7,2,232,6,6,2,6,6,4,8,387,3,0,96,483,2,6,5,10,483,504,0,987,0,0,1,1,2,1,6,4,10,0,0,2,2,1,264,6,6,2,0,0,0,0,0,0,0,0,0,0,7,2008,3,0,85400
432,50,4,60,5586,1,1,2,5,10,1,10,8,5,4,3,6,7,1920,1998,1,1,9,9,0,0,6,6,1,6,6,4,3,0,3,0,901,901,2,8,5,10,1088,110,0,1198,0,0,1,0,4,1,6,7,10,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,5,0,0,9,2008,4,0,79900
433,160,4,24,1920,1,1,1,10,10,1,10,5,5,2,4,5,5,1971,1971,1,1,7,7,2,376,6,6,2,6,6,4,8,471,3,0,294,765,2,10,5,10,765,600,0,1365,1,0,1,1,2,1,6,6,8,0,0,2,2,2,440,6,6,2,240,36,0,0,0,0,0,0,0,0,8,2007,1,10,122500
434,60,6,100,10839,1,1,2,10,10,2,10,5,5,4,4,6,5,1997,1998,1,1,15,15,0,0,6,6,3,8,6,4,3,0,3,0,926,926,2,10,5,10,926,678,0,1604,0,0,2,1,3,1,6,7,10,1,6,8,6,2,470,6,6,2,0,36,0,0,0,0,0,0,0,0,7,2008,1,10,181000
435,180,4,21,1890,1,1,1,10,10,1,10,5,5,2,2,4,7,1972,1972,1,1,6,8,0,0,6,8,2,8,6,8,8,495,3,0,135,630,2,8,5,10,630,0,0,630,1,0,1,0,1,1,6,3,10,0,0,0,0,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,6,2008,1,10,81000
436,60,6,43,10667,1,1,3,10,10,5,10,9,5,4,4,7,6,1996,1996,1,1,15,15,0,0,8,6,3,8,6,8,10,385,8,344,70,799,2,10,5,10,827,834,0,1661,1,0,2,1,3,1,8,6,10,1,6,8,4,2,550,6,6,2,158,61,0,0,0,0,0,0,0,0,4,2009,6,10,212000
438,45,4,50,6000,1,1,1,10,10,1,10,5,5,4,1,6,7,1926,2004,1,1,16,16,0,0,8,6,3,6,6,4,3,0,3,0,884,884,2,8,5,10,904,0,0,904,0,0,1,0,2,1,6,4,10,0,0,2,2,1,180,6,6,2,0,0,105,0,0,0,0,0,0,0,1,2009,1,10,119000
439,30,6,40,4280,1,1,1,10,10,1,10,5,5,4,0,5,6,1913,2002,1,1,17,14,0,0,6,6,3,6,6,4,2,365,3,0,75,440,2,6,0,10,694,0,0,694,0,0,1,0,2,1,8,4,10,1,8,2,2,1,352,8,6,1,0,0,34,0,0,0,0,5,0,0,3,2007,1,10,90350
441,20,6,105,15431,1,1,1,10,10,1,10,5,5,4,0,10,5,2008,2008,3,1,15,15,3,200,10,6,3,10,6,10,10,1767,8,539,788,3094,2,10,5,10,2402,0,0,2402,1,0,2,0,2,1,10,10,10,2,8,8,6,3,672,6,6,2,0,72,0,0,170,0,0,0,0,0,4,2009,1,10,555000
443,50,4,52,6240,1,1,1,10,10,1,10,5,5,4,3,5,7,1930,1992,1,1,9,9,0,0,6,6,3,6,6,4,3,0,3,0,1078,1078,2,6,5,10,1128,445,0,1573,0,0,2,0,3,1,6,8,10,1,8,2,2,2,360,6,6,1,0,0,0,0,0,0,0,0,0,0,6,2008,1,10,162900
444,120,6,53,3922,1,1,1,10,10,1,10,5,5,2,0,7,5,2006,2007,1,1,17,18,2,72,8,6,3,10,6,8,3,0,3,0,1258,1258,2,10,5,10,1258,0,0,1258,0,0,2,0,2,1,8,6,10,1,8,8,6,3,648,6,6,2,144,16,0,0,0,0,0,0,0,0,6,2007,2,2,172500
445,60,6,70,8750,1,1,1,10,10,1,10,5,5,4,4,7,5,1994,1995,1,1,15,15,0,0,8,8,3,8,6,4,10,642,3,0,273,915,2,10,5,10,933,975,0,1908,1,0,2,1,4,1,8,8,10,1,6,8,2,2,493,6,6,2,144,133,0,0,0,0,0,0,0,0,7,2008,1,10,210000
446,20,6,73,9855,1,1,1,10,10,2,10,5,5,4,0,6,5,1956,1956,3,1,16,16,0,0,6,6,2,6,6,4,3,0,3,0,1436,1436,2,4,5,10,1689,0,0,1689,0,0,1,0,3,1,6,7,10,1,8,8,2,2,480,6,6,2,0,0,0,0,0,0,0,5,0,0,11,2009,3,10,127500
447,20,6,137,16492,1,1,2,10,10,2,10,9,5,4,0,6,6,1966,2002,1,1,4,11,0,0,8,6,2,6,6,4,8,247,4,713,557,1517,2,10,5,10,1888,0,0,1888,0,0,2,1,2,1,8,6,6,1,8,8,6,2,578,6,6,2,0,0,0,0,0,0,0,0,0,0,6,2010,1,10,190000
448,60,6,0,11214,1,1,2,10,10,2,10,5,5,4,4,7,5,1998,1999,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,930,930,2,8,5,10,956,930,0,1886,0,0,2,1,4,1,8,10,10,1,6,8,6,2,431,6,6,2,89,0,0,0,0,0,0,0,0,0,7,2006,1,10,199900
449,50,4,50,8600,1,1,1,5,10,1,10,5,5,4,3,6,6,1937,1950,1,1,9,9,0,0,6,6,1,6,6,4,3,0,3,0,780,780,2,6,5,10,780,596,0,1376,0,0,2,0,3,1,6,7,10,1,8,2,2,1,198,6,6,0,0,0,0,0,0,0,0,0,0,0,6,2006,1,10,119500
450,50,4,50,6000,1,1,1,10,10,1,10,5,5,4,3,3,7,1948,2002,1,1,9,9,0,0,6,8,2,6,6,4,8,331,3,0,318,649,2,10,5,10,679,504,0,1183,0,0,1,1,2,1,6,6,10,0,0,2,2,1,308,6,6,2,0,176,0,0,0,0,0,0,0,0,6,2007,1,10,120000
452,20,6,62,70761,1,1,2,3,10,1,5,5,5,4,0,7,5,1975,1975,1,7,11,11,0,0,6,6,2,8,6,10,8,655,3,0,878,1533,2,6,5,10,1533,0,0,1533,1,0,2,0,2,1,8,5,10,2,6,8,2,2,576,6,6,2,200,54,0,0,0,0,0,0,0,0,12,2006,1,10,280000
453,60,6,0,9303,1,1,2,10,10,2,10,5,5,4,4,6,5,1996,1997,3,1,15,15,2,42,8,6,3,10,6,4,8,742,3,0,130,872,2,10,5,10,888,868,0,1756,1,0,2,1,3,1,6,7,10,0,0,8,6,2,422,6,6,2,144,122,0,0,0,0,0,0,0,0,7,2007,1,10,204000
454,60,10,75,9000,1,1,1,10,10,1,10,5,5,4,4,8,5,2008,2008,1,1,15,15,0,0,8,6,3,8,6,4,3,0,3,0,768,768,2,10,5,10,786,804,0,1590,0,0,2,1,3,1,8,6,10,0,0,8,4,2,676,6,6,2,0,30,0,0,0,0,0,0,0,0,6,2009,1,10,210000
455,90,6,63,9297,1,1,1,10,10,1,10,5,5,3,0,5,5,1976,1976,1,1,11,11,0,0,6,6,2,6,6,4,8,1606,3,0,122,1728,2,6,5,10,1728,0,0,1728,2,0,2,0,4,2,6,8,10,0,0,2,2,2,560,6,6,2,0,0,0,0,0,0,0,0,0,0,7,2006,1,7,188000
456,20,6,80,9600,1,1,1,10,10,1,10,5,5,4,0,7,6,1973,1973,3,1,7,7,2,320,6,6,2,6,6,4,8,916,3,0,326,1242,2,4,5,10,1242,0,0,1242,0,0,1,1,3,1,6,6,10,1,6,8,2,2,528,6,6,2,0,0,0,0,0,0,0,0,0,0,9,2007,1,10,175500
457,70,4,34,4571,1,3,1,10,10,1,10,5,5,4,4,5,5,1916,1950,1,1,1,1,0,0,6,6,1,6,6,4,3,0,3,0,624,624,2,4,0,10,624,720,0,1344,0,0,1,0,4,1,6,7,10,0,0,2,2,3,513,4,4,2,0,0,96,0,0,0,0,0,0,0,5,2008,3,0,98000
458,20,6,0,53227,1,1,2,3,10,5,5,5,5,4,0,4,6,1954,1994,0,5,11,11,0,0,6,6,2,8,6,10,6,1116,3,0,248,1364,2,10,5,10,1663,0,0,1663,1,0,1,0,2,1,8,6,8,2,8,8,6,2,529,6,6,2,224,137,0,0,0,0,0,0,0,0,3,2008,1,10,256000
459,70,4,0,5100,1,3,1,10,10,1,10,5,5,4,4,8,7,1925,1996,3,1,14,18,0,0,6,8,3,6,6,4,3,0,3,0,588,588,2,4,5,10,833,833,0,1666,0,0,1,0,3,1,8,7,10,1,8,2,2,1,228,6,6,2,192,63,0,0,0,0,0,5,0,0,6,2008,1,10,161000
