Id,MSZon0ng,LotArea,Utilities,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearRemodAdd,BsmtCond,TotalBsmtSF,HeatingQC,Ce0tralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,GarageType,GarageCars,GarageCond,1avedDrive,Fence,MiscVal,MoSold,YrSold,SalePrice
741,4,9600,10,5,5,4,4,7,2002,4,264,10,5,768,664,1432,2,2,6,7,10,2,2,8,2,10,0,5,2007,132000
742,6,6768,10,8,5,4,0,8,1996,6,912,8,5,912,0,912,1,3,8,5,10,2,1,6,2,10,0,5,2008,142000
743,6,8450,10,5,5,4,0,5,2001,6,1349,10,5,1349,0,1349,2,3,6,6,10,8,2,6,2,10,0,12,2007,179000
744,6,12886,10,5,5,4,2,6,1999,6,520,10,5,1464,0,1464,2,3,6,6,8,8,2,6,2,0,0,10,2009,175000
745,6,5395,10,5,5,2,0,5,1993,6,1337,8,5,1337,0,1337,2,2,8,5,10,8,2,6,2,0,0,10,2008,180000
746,6,8963,10,5,5,4,4,9,1996,8,1142,10,5,1175,1540,2715,3,4,8,11,10,5,2,6,2,0,0,7,2008,299800
747,6,8795,10,5,5,4,4,5,2000,6,952,10,5,980,1276,2256,2,4,8,8,10,5,2,6,2,0,0,4,2009,236000
748,4,11700,10,5,5,4,4,7,2003,4,1240,6,0,1320,1320,2640,1,4,8,8,10,2,4,6,0,0,0,5,2009,265979
749,6,10593,10,5,5,4,0,5,1996,6,1720,10,5,1720,0,1720,2,3,8,7,10,8,2,6,2,0,0,3,2010,260400
750,6,8405,10,5,5,4,3,3,1950,1,0,6,0,1088,441,1529,2,4,6,9,6,2,1,6,0,0,0,4,2009,98000
751,4,8800,10,5,5,4,3,7,2004,4,576,8,5,792,348,1140,1,3,6,7,8,0,0,0,0,0,0,6,2010,96500
752,6,7750,10,0,5,4,4,5,2003,6,660,10,5,660,660,1320,2,3,8,6,10,8,2,6,2,0,0,8,2007,162000
753,6,9236,10,5,5,4,0,5,1997,6,1479,10,5,1494,0,1494,2,3,8,6,10,8,2,6,2,0,0,7,2006,217000
754,6,10240,10,5,5,4,4,5,2005,6,1030,8,5,1038,1060,2098,2,3,10,8,10,8,3,6,2,0,0,3,2006,275500
755,6,7930,10,5,5,4,0,8,2005,6,1026,8,5,1026,0,1026,1,3,8,5,10,2,2,6,2,0,0,7,2009,156000
756,10,3230,10,5,5,2,4,5,1999,6,729,8,5,742,729,1471,2,3,6,6,10,2,2,6,2,0,0,3,2009,172500
757,6,10769,10,5,5,4,4,5,2007,6,866,10,5,866,902,1768,2,3,8,7,10,8,2,6,2,0,0,4,2009,212000
758,6,11616,10,5,5,4,4,5,1978,6,672,6,5,672,714,1386,2,3,6,6,10,8,2,6,2,10,0,4,2010,158900
759,10,2280,10,5,5,2,4,5,1999,6,744,8,5,757,744,1501,2,3,6,6,10,2,2,6,2,0,0,8,2008,179400
760,6,12257,10,5,5,4,4,5,1995,6,1318,10,5,1328,1203,2531,2,4,8,9,10,8,3,6,2,0,0,11,2007,290000
761,6,9100,10,5,5,4,0,6,1959,6,864,10,5,864,0,864,1,2,6,5,10,2,1,10,2,0,450,10,2009,127500
762,4,6911,10,8,5,4,0,5,1950,6,1145,6,5,1301,0,1301,1,2,4,5,8,2,2,6,2,0,0,10,2009,100000
763,10,8640,10,5,5,4,4,5,2009,6,756,10,5,764,783,1547,2,3,8,7,10,8,2,6,2,0,0,6,2010,215200
764,6,9430,10,5,5,4,4,5,1999,6,1252,10,5,1268,1097,2365,2,3,8,8,10,8,3,6,2,0,0,7,2009,337000
765,6,9549,10,5,5,2,0,5,1996,8,1494,10,5,1494,0,1494,1,2,10,6,10,8,2,6,2,0,0,4,2006,270000
766,6,14587,10,5,5,4,0,5,2008,6,1498,10,5,1506,0,1506,2,2,10,6,10,8,2,6,2,0,0,8,2008,264132
767,6,10421,10,5,5,4,4,5,1988,6,980,6,5,980,734,1714,2,3,6,7,10,8,2,6,2,5,500,3,2010,196500
768,6,12508,10,5,5,4,3,7,1985,6,983,10,5,983,767,1750,2,4,6,7,6,8,1,6,2,0,1300,7,2008,160000
769,6,9100,10,5,5,4,0,5,2005,6,1860,10,5,1836,0,1836,2,3,8,8,10,8,2,6,2,0,0,10,2006,216837
770,6,53504,10,5,5,4,4,5,2003,6,1650,10,5,1690,1589,3279,3,4,10,12,6,5,3,6,2,0,0,6,2010,538000
771,6,7252,10,5,5,4,2,5,1982,6,858,6,5,858,0,858,1,2,6,5,10,2,2,6,2,0,0,4,2009,134900
772,6,8877,10,5,5,4,0,5,1951,4,836,6,5,1220,0,1220,1,2,6,6,10,2,2,6,2,0,0,4,2006,102000
773,6,7819,10,5,5,4,2,5,1976,6,1029,6,5,1117,0,1117,1,3,6,6,10,2,2,6,2,5,0,3,2010,107000
774,6,10150,10,8,5,4,0,5,1958,6,912,10,5,912,0,912,1,2,6,5,10,8,1,6,2,0,0,7,2007,114500
775,6,14226,10,5,5,4,0,5,2006,6,1935,8,5,1973,0,1973,2,3,8,9,10,8,3,6,2,0,0,7,2007,395000
776,4,4500,10,5,5,2,0,5,1998,6,1204,10,5,1204,0,1204,2,2,6,5,10,8,2,6,2,0,0,6,2009,162000
777,6,11210,10,5,5,4,0,5,2006,6,1614,10,5,1614,0,1614,2,3,8,7,10,8,3,6,2,0,0,7,2006,221500
778,6,13350,10,5,5,4,0,5,1974,6,864,6,5,894,0,894,1,3,6,5,10,8,2,6,2,5,0,6,2006,142500
779,8,8400,10,8,5,3,0,5,1977,1,0,6,5,2020,0,2020,2,4,6,10,10,2,2,6,2,0,0,10,2007,144000
780,6,10530,10,5,5,3,2,5,1977,6,975,6,5,1004,0,1004,1,2,6,4,10,8,2,6,2,0,0,5,2006,135000
781,6,7875,10,5,5,4,0,5,1996,8,1237,8,5,1253,0,1253,2,3,6,6,10,8,2,6,2,0,0,6,2007,176000
782,6,7153,10,5,5,4,4,5,1992,6,761,10,5,810,793,1603,2,3,8,7,10,8,2,6,2,0,0,7,2006,175900
783,6,16285,10,5,5,4,0,5,2002,6,1413,10,5,1430,0,1430,2,3,8,6,10,8,2,6,2,0,0,6,2009,187100
784,6,9101,10,5,5,4,2,6,1978,6,1097,10,5,1110,0,1110,1,1,8,4,10,8,2,6,2,0,0,7,2009,165500
785,4,6300,10,5,5,4,5,6,2001,6,742,10,5,742,742,1484,2,3,6,9,10,0,0,0,2,0,0,6,2008,128000
786,6,9790,10,8,5,4,0,5,1967,6,1372,6,5,1342,0,1342,2,3,6,7,10,8,2,6,2,0,0,9,2009,161500
787,4,10800,10,10,5,4,3,6,1950,6,686,6,5,966,686,1652,2,4,6,7,10,2,1,6,2,0,1200,6,2010,139000
788,6,10142,10,5,5,4,4,5,2004,6,956,10,5,956,1128,2084,2,4,8,8,10,5,2,6,2,0,0,1,2010,233000
789,4,6000,10,5,5,4,0,7,2000,6,901,10,5,901,0,901,1,2,6,4,10,2,1,6,2,0,0,8,2008,107900
790,6,12205,10,5,5,4,4,8,2007,4,832,8,5,976,1111,2087,2,5,8,9,10,8,2,6,2,0,0,7,2007,187500
791,6,3182,10,5,5,2,0,5,2006,6,1145,10,5,1145,0,1145,2,2,8,5,10,8,2,6,2,0,0,9,2009,160200
792,6,11333,10,5,5,4,2,5,1976,6,1029,6,5,1062,0,1062,1,3,6,5,10,8,2,6,2,0,0,5,2007,146800
793,6,9920,10,5,5,4,4,5,1997,6,1117,10,5,1127,886,2013,2,3,6,8,10,8,2,6,2,0,0,6,2007,269790
794,6,9158,10,5,5,4,0,5,2007,6,1496,10,5,1496,0,1496,2,3,8,7,10,8,2,6,2,0,0,6,2007,225000
795,6,10832,10,5,5,4,4,5,1996,6,712,10,5,1086,809,1895,2,3,8,7,10,8,2,6,2,0,500,10,2008,194500
796,6,8400,10,5,5,4,4,6,1981,6,650,6,5,888,676,1564,2,3,6,7,10,8,2,6,2,5,0,4,2010,171000
797,6,8197,10,5,5,4,0,5,1977,6,660,10,5,1285,0,1285,1,3,6,7,10,8,2,6,2,5,0,4,2007,143500
798,6,7677,10,5,5,4,0,5,1953,6,773,8,5,773,0,773,1,2,6,4,10,8,1,6,2,0,0,4,2008,110000
799,6,13518,10,5,5,4,4,5,2009,6,1926,10,5,1966,1174,3140,3,4,10,11,10,5,3,6,2,0,0,7,2009,485000
800,6,7200,10,8,5,4,3,7,1950,6,731,10,5,981,787,1768,1,3,8,7,10,2,1,6,2,5,0,6,2007,175000
801,6,12798,10,8,5,4,4,5,1997,6,616,8,5,616,1072,1688,2,4,8,8,10,8,2,6,2,0,400,5,2008,200000
802,4,4800,10,5,5,4,0,7,1990,6,1196,10,5,1196,0,1196,1,2,6,5,10,2,2,6,2,0,0,7,2007,109900
803,6,8199,10,5,5,4,4,5,2005,6,728,10,5,728,728,1456,2,3,8,7,10,8,2,6,2,0,0,10,2008,189000
804,6,13891,10,5,5,4,4,5,2009,6,1734,10,5,1734,1088,2822,3,4,10,12,10,5,3,6,2,0,0,1,2009,582933
805,6,9000,10,5,5,4,0,5,1954,6,936,6,5,1128,0,1128,1,2,6,5,8,8,1,6,2,7,0,6,2006,118000
806,6,12274,10,5,5,4,0,5,2008,6,1417,10,5,1428,0,1428,2,3,10,6,10,8,2,6,2,0,0,7,2008,227680
807,6,9750,10,5,5,4,2,5,1967,6,980,8,5,980,0,980,2,3,6,6,10,8,1,6,2,0,0,10,2006,135500
808,6,21384,10,5,5,4,4,6,2004,6,1324,10,5,1072,504,1576,1,3,8,6,10,8,2,6,2,0,0,5,2009,223500
809,6,13400,10,5,5,4,2,5,1966,6,1024,6,5,1086,0,1086,1,3,6,6,10,8,2,6,2,7,0,6,2006,159950
810,4,8100,10,5,5,4,5,5,1965,6,849,6,0,1075,1063,2138,2,2,6,11,10,2,2,2,0,5,0,11,2009,106000
811,6,10140,10,5,5,4,0,6,1999,6,1040,4,5,1309,0,1309,1,3,8,5,10,8,2,6,2,10,0,1,2006,181000
812,4,4438,10,5,5,2,0,5,2004,6,848,10,5,848,0,848,1,1,8,4,10,8,2,6,2,0,0,6,2008,144500
813,4 (3ll),8712,10,5,5,4,0,5,1952,6,540,6,0,1044,0,1044,1,2,4,4,10,7,2,6,0,0,54,6,2010,55993
814,6,9750,10,5,5,4,0,6,1958,6,1442,8,5,1442,0,1442,1,4,6,7,10,8,1,6,2,0,500,4,2007,157900
815,6,8248,10,5,5,4,3,7,1950,6,686,8,5,686,564,1250,1,3,4,7,10,2,1,6,1,0,0,7,2006,116000
816,6,12137,10,5,5,4,0,5,1998,6,1649,10,5,1661,0,1661,2,3,8,6,10,8,2,6,2,0,0,5,2010,224900
817,6,11425,10,5,5,4,0,6,1954,6,1008,8,5,1008,0,1008,1,2,6,4,10,8,1,6,2,0,0,7,2006,137000
818,6,13265,10,5,5,4,0,5,2002,6,1568,10,5,1689,0,1689,2,3,8,7,10,8,3,6,2,0,0,7,2008,271000
819,6,8816,10,5,5,4,2,7,1971,6,1010,8,5,1052,0,1052,1,3,6,6,10,8,2,6,2,5,0,6,2010,155000
820,6,6371,10,5,5,2,0,5,2010,6,1358,10,5,1358,0,1358,2,2,8,6,10,8,2,6,2,0,0,6,2010,224000
821,6,7226,10,5,5,4,4,5,2003,6,798,10,5,798,842,1640,2,3,8,6,10,8,2,6,2,0,0,6,2008,183000
822,4,6000,10,5,5,5,0,4,1953,6,936,6,0,936,0,936,1,2,6,4,8,2,2,6,2,0,0,2,2009,93000
823,6,12394,10,5,5,4,4,5,2003,6,847,10,5,847,886,1733,2,3,8,7,10,5,2,6,2,0,0,10,2007,225000
824,6,9900,10,5,5,4,3,7,1950,6,778,6,5,944,545,1489,2,3,6,7,10,2,1,6,2,7,0,7,2009,139500
825,10,11216,10,5,5,4,0,5,2006,8,1489,10,5,1489,0,1489,2,3,8,7,10,8,2,6,2,0,0,6,2006,232600
826,6,14803,10,9,9,4,0,5,2008,6,2078,10,5,2084,0,2084,2,2,10,7,10,8,3,6,2,0,0,6,2008,385000
827,4,6130,10,5,5,4,1,6,1950,6,784,8,5,784,0,784,1,2,8,5,10,0,0,0,2,0,0,5,2008,109500
828,6,8529,10,5,5,4,0,5,2001,6,1454,10,5,1434,0,1434,2,3,8,6,10,8,2,6,2,0,0,4,2009,189000
829,6,28698,10,5,5,4,4,5,1967,8,1013,6,5,1160,966,2126,2,3,6,7,8,8,2,6,2,0,0,6,2009,185000
830,10,2544,10,5,5,2,4,5,2005,6,600,10,5,520,623,1223,2,2,8,4,10,2,2,6,2,0,0,7,2006,147400
831,6,11900,10,5,5,4,0,5,1957,6,1392,6,5,1392,0,1392,1,3,6,6,10,8,2,6,2,0,0,6,2008,166000
832,10,3180,10,5,5,2,4,5,2005,6,600,10,5,520,600,1200,2,2,8,4,10,2,2,6,2,0,0,6,2006,151000
833,6,9548,10,5,5,4,4,6,2003,6,941,10,5,941,888,1829,2,3,8,7,10,8,2,6,2,0,0,1,2010,237000
834,6,10004,10,5,5,4,0,6,1964,6,1516,6,5,1516,0,1516,1,3,6,6,10,8,2,6,2,0,0,2,2009,167000
835,6,7875,10,5,5,4,0,6,1961,6,1144,8,5,1144,0,1144,1,3,6,6,10,8,2,6,2,7,0,9,2008,139950
836,6,9600,10,5,5,4,0,7,1995,6,1067,6,5,1067,0,1067,2,2,8,4,8,8,2,6,2,0,0,2,2010,128000
837,4,8100,10,5,5,4,0,6,1973,6,1559,8,5,1559,0,1559,1,2,6,5,8,2,2,6,2,7,0,6,2007,153500
838,4,1680,10,5,5,2,4,5,1973,6,483,6,5,483,504,987,1,2,6,5,10,2,1,6,2,0,0,11,2008,100000
839,6,9525,10,5,5,4,0,6,2006,6,1099,10,5,1099,0,1099,1,3,8,6,10,8,1,6,2,0,0,6,2008,144000
840,6,11767,10,5,5,4,3,6,1995,6,768,10,5,768,432,1200,1,3,6,6,10,2,1,6,2,0,0,5,2008,130500
841,8,12155,10,5,5,4,4,8,1950,6,672,6,0,810,672,1482,2,4,4,7,10,2,1,6,1,0,0,3,2008,140000
842,4,10440,10,5,5,4,4,8,2002,6,650,8,5,958,581,1539,2,3,8,8,10,2,2,6,1,0,0,6,2008,157500
843,6,9020,10,5,5,4,2,7,1966,6,1127,6,5,1165,0,1165,1,3,6,6,10,8,2,8,2,10,0,5,2008,174900
844,6,8000,10,10,5,3,0,4,1961,6,1800,10,0,1800,0,1800,2,6,6,10,10,0,0,0,2,0,0,7,2007,141000
845,4,12665,10,10,5,4,3,8,1950,6,876,8,5,876,540,1416,1,4,6,7,10,2,3,6,2,0,0,6,2008,153900
846,6,16647,10,0,5,4,2,5,1981,6,1390,6,5,1701,0,1701,2,3,6,6,8,7,2,6,2,0,0,1,2007,171000
847,6,9317,10,5,5,4,4,5,1993,6,740,10,5,1006,769,1775,2,3,8,7,10,8,2,6,2,0,0,7,2009,213000
848,6,15523,10,5,5,4,0,6,1972,6,864,10,5,864,0,864,1,3,6,5,10,8,1,6,2,0,0,8,2009,133500
849,6,45600,10,5,5,4,3,8,1997,6,907,6,5,1307,1051,2358,3,5,6,10,10,2,2,6,2,0,0,9,2008,240000
850,6,9600,10,8,5,4,2,7,1994,6,528,10,5,1094,761,1855,2,3,6,7,10,8,2,6,2,0,0,8,2007,187000
851,4,4435,10,5,5,2,0,5,2003,6,848,10,5,848,0,848,1,1,8,3,10,8,2,6,2,0,0,11,2007,131500
852,6,3196,10,5,5,2,0,5,2003,6,1273,10,5,1456,0,1456,2,2,8,7,10,8,2,6,2,0,0,5,2006,215000
853,6,7128,10,5,5,4,5,5,1950,6,918,8,5,918,728,1646,2,4,6,7,10,2,1,6,2,5,0,8,2007,164000
854,6,12095,10,5,5,4,2,6,1964,6,1127,6,5,1445,0,1445,1,3,6,7,10,8,2,6,2,5,0,8,2009,158000
855,6,17920,10,5,5,4,0,4,1974,6,1763,6,5,1779,0,1779,1,3,6,6,10,8,2,6,2,0,0,7,2006,170000
856,6,6897,10,5,5,4,0,8,2010,6,1040,10,5,1040,0,1040,1,3,6,6,10,2,1,6,2,0,0,4,2010,127000
857,6,10970,10,5,5,4,2,6,1978,8,940,6,5,1026,0,1026,1,3,6,5,10,2,2,4,2,5,0,10,2008,147000
858,6,8125,10,5,5,4,4,5,1995,6,702,8,5,702,779,1481,2,3,6,6,10,8,2,6,2,0,0,3,2009,174000
859,6,10400,10,5,5,4,0,5,1976,6,1090,6,5,1370,0,1370,2,3,6,6,10,8,2,6,2,5,0,6,2009,152000
860,6,11029,10,9,5,4,4,7,1984,6,1054,6,5,1512,1142,2654,2,4,8,9,10,8,2,6,2,0,0,8,2006,250000
861,6,7642,10,5,5,4,3,8,1998,6,912,8,5,912,514,1426,1,3,8,7,10,2,1,6,2,10,0,6,2007,189950
862,6,11625,10,5,5,5,0,4,1965,6,1039,10,5,1039,0,1039,1,3,6,6,10,8,2,6,2,0,0,4,2010,131500
863,6,9672,10,5,5,4,0,5,1985,6,1040,6,5,1097,0,1097,2,3,6,6,10,8,2,6,2,10,0,5,2010,152000
864,6,7931,10,5,5,4,0,5,1959,6,1148,6,5,1148,0,1148,1,3,6,6,10,8,1,6,2,10,0,7,2009,132500
865,10,8640,10,5,5,4,0,5,2008,6,1372,10,5,1372,0,1372,2,3,8,6,10,8,2,6,2,0,0,5,2008,250580
866,6,8750,10,5,5,4,0,6,1970,6,1002,6,5,1002,0,1002,1,3,6,5,10,2,2,6,2,5,0,8,2009,148500
867,6,10656,10,5,5,4,0,5,2007,6,1638,10,5,1646,0,1646,2,3,8,6,10,8,3,6,2,0,0,11,2007,248900
868,6,6970,10,8,5,4,0,5,1961,6,1040,6,5,1120,0,1120,1,3,4,5,10,8,2,6,2,0,400,5,2007,129000
869,6,14762,10,8,5,4,4,6,1950,1,0,8,5,1547,720,2320,2,2,6,7,10,8,2,6,1,0,0,5,2006,169000
870,6,9938,10,5,5,4,4,5,1994,6,1050,10,5,1062,887,1949,2,3,8,8,10,8,2,6,2,10,0,6,2010,236000
871,6,6600,10,9,5,4,0,5,1962,6,894,8,0,894,0,894,1,2,6,5,10,2,1,6,2,0,0,8,2009,109500
872,6,8750,10,5,5,4,4,5,1998,6,804,10,5,804,878,1682,2,3,8,7,10,8,2,6,2,0,0,6,2010,200500
873,6,8892,10,5,5,4,0,7,1996,6,105,8,5,910,0,910,1,3,8,5,10,8,2,6,2,7,0,10,2008,116000
874,6,12144,10,5,5,4,0,7,1950,6,832,8,5,1036,0,1268,1,3,6,6,10,8,1,6,2,0,0,9,2009,133000
875,4,5720,10,10,5,4,3,6,1950,6,676,10,5,676,455,1131,1,3,6,5,10,2,1,6,2,0,0,8,2009,66500
876,10,9000,10,5,5,4,4,5,2007,6,1184,10,5,1184,1426,2610,2,4,10,11,10,5,2,6,2,0,0,8,2007,303477
877,6,25286,10,5,5,4,0,5,1963,6,1064,8,5,1040,0,1040,1,3,6,5,10,8,2,6,2,0,0,1,2007,132250
878,6,8834,10,5,5,4,4,5,2005,6,1462,10,5,1462,762,2224,2,4,10,10,10,8,3,6,2,0,0,6,2009,350000
879,6,11782,10,5,5,4,2,7,1995,6,1109,6,5,1155,0,1155,1,3,8,6,8,2,2,6,2,5,400,6,2010,148000
880,6,7000,10,5,5,4,0,8,2005,6,864,10,5,864,0,864,1,3,6,6,10,8,1,6,2,7,0,7,2009,136500
881,6,7024,10,5,5,4,0,5,2006,8,1090,8,5,1090,0,1090,1,2,6,5,10,8,2,6,2,0,0,6,2007,157000
882,6,13758,10,5,5,4,3,5,1991,6,1156,10,5,1187,530,1717,2,3,8,7,10,8,2,6,2,0,0,4,2007,187500
883,6,9636,10,5,5,4,4,5,1993,6,808,8,5,808,785,1593,2,3,6,7,10,5,2,6,2,5,0,12,2009,178000
884,6,6204,10,5,5,4,6,5,1950,4,795,6,0,954,795,2230,1,5,6,10,10,2,1,8,2,0,0,3,2006,118500
885,6,7150,10,5,5,4,0,5,1967,6,892,6,5,892,0,892,1,3,6,5,10,8,1,6,2,7,0,7,2009,100000
886,10,5119,10,5,5,2,0,5,2000,6,1698,10,5,1709,0,1709,2,2,8,5,10,8,2,6,2,0,0,1,2008,328900
887,6,8393,10,5,5,3,0,5,2005,6,1626,10,5,1712,0,1712,2,4,6,8,10,8,2,6,2,0,0,6,2006,145000
888,6,16466,10,5,5,4,3,7,1955,6,816,6,5,872,521,1393,1,3,6,8,10,8,1,6,2,0,0,4,2008,135500
889,6,15865,10,5,5,4,0,6,1970,8,2217,10,5,2217,0,2217,2,4,8,8,10,8,2,6,2,0,0,10,2007,268000
890,6,12160,10,8,5,4,0,4,1953,6,1505,10,5,1505,0,1505,1,2,6,6,10,8,2,6,2,0,0,2,2009,149500
891,6,8064,10,10,5,4,3,7,2006,6,672,10,5,672,252,924,1,3,6,6,10,2,2,6,2,5,2000,7,2007,122900
892,6,11184,10,5,5,4,4,5,1978,6,918,8,5,918,765,1683,2,3,6,7,10,8,2,6,2,0,0,7,2009,172500
893,6,8414,10,5,5,4,0,8,2003,6,1059,6,5,1068,0,1068,1,3,6,6,10,8,1,6,2,5,0,2,2006,154500
894,6,13284,10,9,5,4,0,5,1954,6,1383,6,5,1383,0,1383,1,3,6,6,10,8,1,6,2,10,0,6,2008,165000
895,6,7018,10,5,5,3,0,5,1979,1,0,6,5,1535,0,1535,2,4,6,8,10,8,2,6,2,0,0,6,2009,118858
896,6,7056,10,5,5,4,4,5,1963,6,780,6,5,983,813,1796,1,4,6,8,10,8,2,6,2,0,0,10,2008,140000
897,4,8765,10,5,5,4,0,6,1950,6,951,10,0,951,0,951,1,2,6,6,10,2,1,6,2,0,0,4,2006,106500
898,6,7018,10,8,5,3,4,5,1979,1,0,6,5,1120,1120,2240,2,6,6,12,10,2,2,6,2,0,0,6,2009,142953
899,6,12919,10,5,5,4,0,5,2010,6,2330,10,5,2364,0,2364,2,2,10,11,10,8,3,6,2,0,0,3,2010,611657
900,6,6993,10,8,5,4,0,7,1994,6,912,6,5,1236,0,1236,1,3,6,6,10,8,1,6,2,0,0,6,2006,135000
901,6,7340,10,5,5,4,0,6,1971,6,858,6,5,858,0,858,1,2,6,4,10,2,1,6,2,0,0,6,2007,110000
902,6,8712,10,5,5,4,0,7,2000,6,992,6,5,1306,0,1306,1,2,6,5,10,2,1,6,2,0,0,5,2009,153000
903,6,7875,10,5,5,4,4,5,2003,6,783,10,5,807,702,1509,2,3,8,8,10,8,2,6,2,0,0,7,2006,180000
904,6,14859,10,5,5,4,0,5,2006,6,1670,10,5,1670,0,1670,2,3,8,7,10,8,3,6,2,0,0,8,2006,240000
905,6,6173,10,5,5,4,0,6,1967,6,876,6,5,902,0,902,1,3,6,6,10,8,1,6,2,5,0,8,2007,125500
906,6,9920,10,5,5,4,0,5,1954,6,1056,6,5,1063,0,1063,1,3,6,6,10,8,1,6,2,5,0,2,2010,128000
907,6,13501,10,5,5,4,0,5,2006,6,1623,10,5,1636,0,1636,2,3,8,8,10,8,3,6,2,0,0,6,2007,255000
908,6,11500,10,5,5,4,3,7,1987,6,1017,8,5,1020,1037,2057,1,3,8,6,10,8,1,6,2,0,0,6,2006,250000
909,6,8885,10,5,5,4,0,5,1983,6,864,6,5,902,0,902,1,2,6,5,10,8,2,6,2,5,0,6,2006,131000
910,6,12589,10,5,5,4,4,5,2005,6,742,10,5,742,742,1484,2,3,8,8,10,8,2,6,2,0,0,6,2009,174000
911,6,11600,10,8,5,3,4,5,1960,6,1105,6,5,1105,1169,2274,2,5,6,12,10,2,2,6,2,0,0,1,2010,154300
912,6,9286,10,5,5,4,0,7,1989,8,1268,6,5,1268,0,1268,1,3,8,5,10,2,1,6,2,0,0,10,2009,143500
913,4,6120,10,5,5,4,0,7,1950,6,768,6,0,1015,0,1015,1,3,6,6,8,2,1,6,2,5,620,7,2006,88000
914,8,6270,10,5,5,3,4,6,1950,6,1001,6,0,1001,1001,2002,2,4,6,8,10,10,3,6,2,0,0,8,2007,145000
915,10,3000,10,5,5,2,4,5,2009,6,612,10,5,612,612,1224,2,2,8,4,10,2,2,6,2,0,0,6,2009,173733
916,4,2001,10,5,5,2,4,5,1970,6,546,4,5,546,546,1092,1,3,6,6,10,8,1,6,2,0,0,1,2007,75000
917,4,9000,10,5,5,4,0,3,1950,6,480,6,0,480,0,480,0,1,6,4,10,2,1,6,2,0,0,10,2006,35311
918,6,17140,10,5,5,4,0,6,1956,6,1134,10,5,1229,0,1229,1,3,6,6,10,8,1,6,2,0,0,4,2009,135000
919,6,13125,10,5,5,4,4,5,1991,6,1104,10,5,912,1215,2127,2,4,8,8,10,8,3,6,2,10,0,11,2007,238000
920,6,11029,10,5,5,4,0,8,2002,6,1184,10,5,1414,0,1414,1,3,6,6,8,8,2,6,2,0,0,5,2008,176500
921,6,8462,10,5,5,4,4,5,1994,8,928,10,5,936,785,1721,2,3,8,7,10,8,2,6,2,0,0,7,2007,201000
922,6,8777,10,8,5,3,3,7,2003,6,1272,8,5,1272,928,2200,2,4,6,9,10,0,0,0,0,10,0,9,2008,145900
923,6,10237,10,0,5,4,0,5,2006,6,1316,10,5,1316,0,1316,2,3,8,6,10,8,2,6,2,0,0,10,2006,169990
924,6,8012,10,5,5,2,0,5,1994,6,1604,10,5,1617,0,1617,2,2,8,5,10,8,2,6,2,0,0,7,2008,193000
925,6,10240,10,5,5,4,0,6,1980,6,1686,6,5,1686,0,1686,2,3,6,7,10,8,2,6,2,0,0,5,2006,207500
926,6,15611,10,5,5,4,0,6,1977,6,1126,6,5,1126,0,1126,2,3,10,6,10,8,2,6,2,0,0,3,2008,175000
927,6,11999,10,5,5,4,4,5,2004,6,1181,10,5,1234,1140,2374,2,4,10,10,10,5,3,6,2,0,0,5,2007,285000
928,6,9900,10,8,5,4,4,5,1968,6,832,8,5,1098,880,1978,2,4,6,9,10,8,2,6,2,10,0,4,2008,176000
929,6,11838,10,5,5,4,0,5,2001,6,1753,10,5,1788,0,1788,2,3,10,7,10,8,2,6,2,0,0,6,2009,236500
930,6,13006,10,5,5,4,4,5,1997,6,964,8,5,993,1243,2236,2,4,8,8,10,5,2,6,2,0,0,11,2006,222000
931,6,8925,10,5,5,4,0,5,2007,6,1466,10,5,1466,0,1466,2,3,8,7,10,8,3,6,2,0,0,7,2009,201000
932,6,9100,10,5,5,4,0,6,1965,6,925,10,5,925,0,925,1,2,6,5,10,2,1,6,2,7,0,7,2009,117500
933,6,11670,10,3,5,4,0,5,2006,8,1905,10,5,1905,0,1905,2,3,10,8,10,8,3,6,2,0,0,3,2007,320000
934,6,8487,10,5,5,4,0,5,2004,6,1500,10,5,1500,0,1500,2,3,8,6,10,8,2,6,2,0,0,8,2009,190000
935,6,27650,10,9,5,4,0,7,2007,6,585,10,5,2069,0,2069,2,4,8,9,10,8,2,6,2,0,0,11,2008,242000
936,6,5825,10,5,5,4,0,5,1953,6,600,8,5,747,0,747,1,1,6,5,10,2,2,6,2,0,0,6,2006,79900
937,6,10083,10,5,5,4,0,5,2003,6,1176,10,5,1200,0,1200,2,2,8,5,10,8,2,6,2,0,0,8,2009,184900
938,6,9675,10,5,5,4,4,5,2005,6,1113,10,5,1113,858,1971,2,3,8,8,10,8,2,6,2,0,0,2,2009,253000
939,6,8760,10,5,5,4,4,5,2006,8,1391,10,5,1391,571,1962,2,3,8,7,10,8,3,6,2,0,0,8,2006,239799
940,6,24090,10,5,5,4,4,7,1950,6,1032,10,5,1207,1196,2403,2,4,6,10,10,8,1,6,2,0,0,6,2010,244400
941,6,12640,10,5,5,3,0,5,1976,6,1728,6,5,1728,0,1728,2,4,6,8,10,8,2,6,2,0,0,7,2006,150900
942,6,8755,10,3,5,4,4,5,1999,6,992,10,5,1022,1038,2060,2,3,8,8,10,5,2,6,2,10,0,6,2009,214000
